EASTERN CAPE,ALFRED NZO EAST,0,4241042,KWANIKWE SENIOR SECONDARY SCHOOL,99,,,,,,,,,0,84,79,94.0
EASTERN CAPE,ALFRED NZO EAST,200500580,4241012,MADIKIZELA SENIOR SECONDARY SCHOOL,1,13,48,16,33.3,21,76,46,60.5,16,89,58,65.2
EASTERN CAPE,ALFRED NZO EAST,200500529,4241013,MAJAVU SECONDARY SCHOOL,3,31,116,82,70.7,8,155,131,84.5,31,199,161,80.9
EASTERN CAPE,ALFRED NZO EAST,200500577,4241014,MAQONGWANA SENIOR SECONDARY SCHOOL,1,0,35,18,51.4,0,35,17,48.6,10,64,45,70.3
EASTERN CAPE,ALFRED NZO EAST,200500580,4241015,MARELANE SENIOR SECONDARY SCHOOL,1,62,215,166,77.2,20,254,229,90.2,46,252,229,90.9
EASTERN CAPE,ALFRED NZO EAST,200500583,4241016,MARINA COMPREHENSIIVE HIGH SCHOOL,1,81,275,169,61.5,53,250,182,72.8,34,236,191,80.9
EASTERN CAPE,ALFRED NZO EAST,200500639,4241017,MDATYA SENIOR SECONDARY SCHOOL,1,19,214,152,71.0,95,388,220,56.7,67,178,115,64.6
EASTERN CAPE,ALFRED NZO EAST,200500672,4241018,MHLABI C H SCHOOL,1,16,83,64,77.1,5,120,97,80.8,136,174,165,94.8
EASTERN CAPE,ALFRED NZO EAST,200500699,4241039,MKOMANE SECONDARY SCHOOL,2,,,,,0,58,44,75.9,9,121,68,56.2
EASTERN CAPE,ALFRED NZO EAST,200500712,4241041,MNCWATHI S S S,99,,,,,1,42,27,64.3,1,83,73,88.0
EASTERN CAPE,ALFRED NZO EAST,200500754,4241019,MPENI SENIOR SECONDARY SCHOOL,3,8,54,29,53.7,0,73,54,74.0,28,100,64,64.0
EASTERN CAPE,ALFRED NZO EAST,200500764,4241020,MPONDOMBINI SENIOR SECONDARY SCHOOL,2,30,179,162,90.5,14,266,224,84.2,5,255,185,72.5
EASTERN CAPE,ALFRED NZO EAST,200500824,4241021,MZAMBA COMPREHENSIVE HIGH SCHOOL,2,20,128,95,74.2,15,154,131,85.1,0,178,137,77.0
EASTERN CAPE,ALFRED NZO EAST,200500849,4241035,NCURA SECONDARY SCHOOL,3,22,77,62,80.5,3,100,84,84.0,0,135,131,97.0
EASTERN CAPE,ALFRED NZO EAST,200500871,4241022,NGALONKULU SENIOR SECONDARY SCHOOL,1,12,69,16,23.2,24,73,35,47.9,32,69,52,75.4
EASTERN CAPE,ALFRED NZO EAST,200501457,4241023,NOMAGQWATHEKANA COMP TECH HIGH SCHOO,1,34,51,25,49.0,17,76,44,57.9,4,113,64,56.6
EASTERN CAPE,ALFRED NZO EAST,200500935,4241024,NONGEKE SENIOR SECONDARY SCHOOL,1,0,148,78,52.7,14,187,104,55.6,30,305,164,53.8
EASTERN CAPE,ALFRED NZO EAST,200500939,4241037,NONKQUBELA SENIOR SECONDARY SCHOOL,1,0,66,59,89.4,10,140,127,90.7,11,185,157,84.9
EASTERN CAPE,ALFRED NZO EAST,200500954,4241025,NTABEZULU SENIOR SECONDARY SCHOOL,1,0,158,130,82.3,46,244,193,79.1,0,206,174,84.5
EASTERN CAPE,ALFRED NZO EAST,200500985,4241026,NTUKAYI SENIOR SECONDARY SCHOOL,1,8,84,71,84.5,3,107,83,77.6,0,108,86,79.6
EASTERN CAPE,ALFRED NZO EAST,200500998,4241027,OLIVER TAMBO TECH SCHOOL,1,12,56,33,58.9,15,90,63,70.0,20,58,41,70.7
EASTERN CAPE,ALFRED NZO EAST,0,4241043,QADU SENIOR SECONDARY SCHOOL,99,,,,,,,,,0,21,21,100.0
EASTERN CAPE,ALFRED NZO EAST,200501047,4241038,QOBO AHS,99,,,,,0,18,14,77.8,10,49,22,44.9
EASTERN CAPE,ALFRED NZO EAST,200501090,4241028,SHUKUMA SENIOR SECONDARY SCHOOL,1,0,130,102,78.5,38,179,109,60.9,10,127,107,84.3
EASTERN CAPE,ALFRED NZO EAST,200501123,4241029,SITHUKUTHEZI SENIOR SECONDARY SCHOOL,1,0,46,32,69.6,25,124,80,64.5,8,112,76,67.9
EASTERN CAPE,ALFRED NZO EAST,200501195,4241030,THEMBALESIZWE COM TECH,1,12,44,27,61.4,34,85,71,83.5,9,89,76,85.4
EASTERN CAPE,ALFRED NZO EAST,200501278,4241031,VUKAYIBAMBE SENIOR SECONDARY SCHOOL,1,22,66,32,48.5,17,78,58,74.4,14,60,48,80.0
EASTERN CAPE,ALFRED NZO EAST,200501280,4243032,VUKUZENZELE SPECIAL SCHOOL,99,0,6,6,100.0,1,12,10,83.3,0,6,5,83.3
EASTERN CAPE,ALFRED NZO EAST,200501282,4241033,VULINDLELA COMP TECH,3,38,102,66,64.7,21,138,98,71.0,29,128,100,78.1
EASTERN CAPE,ALFRED NZO EAST,200501293,4241034,WINNIE MANDELA COMPTECH SENIOR SECON,1,15,70,33,47.1,13,71,58,81.7,11,53,46,86.8
EASTERN CAPE,ALFRED NZO EAST,200501311,4243035,ZAMOKUHLE SPECIAL SCHOOL,99,0,14,12,85.7,0,11,9,81.8,0,11,9,81.8
EASTERN CAPE,ALFRED NZO WEST,200501564,4252085,ADVENT COMPREHENSIVE SCHOOL,99,2,33,26,78.8,0,39,34,87.2,0,43,40,93.0
EASTERN CAPE,ALFRED NZO WEST,200500005,4251001,ARTHUR NGUNGA SENIOR SECONDARY SCHOO,2,49,137,53,38.7,28,130,63,48.5,3,93,75,80.6
EASTERN CAPE,ALFRED NZO WEST,200500006,4251002,AZARIEL SENIOR SECONDARY SCHOOL,1,14,49,27,55.1,12,76,43,56.6,10,107,78,72.9
EASTERN CAPE,ALFRED NZO WEST,200501571,4252003,BERGVIEW COLLEGE,99,0,51,39,76.5,0,44,40,90.9,0,54,49,90.7
EASTERN CAPE,ALFRED NZO WEST,200500094,4251004,BONXA HIGH SCHOOL,2,9,159,114,71.7,5,184,153,83.2,5,187,162,86.6
EASTERN CAPE,ALFRED NZO WEST,200500060,4251005,BROOKSNEK SENIOR SECONDARY SCHOOL,2,0,20,10,50.0,8,38,26,68.4,5,23,22,95.7
EASTERN CAPE,ALFRED NZO WEST,200501574,4251006,CEDARVILLE PUBLIC SCHOOL,2,17,46,34,73.9,33,73,41,56.2,23,71,51,71.8
EASTERN CAPE,ALFRED NZO WEST,200500098,4251007,COLANA SENIOR SECONDARY SCHOOL,1,3,330,176,53.3,28,90,50,55.6,10,72,49,68.1
EASTERN CAPE,ALFRED NZO WEST,200500113,4251008,DALUHLANGA SENIOR SECONDARY SCHOOL,2,11,95,48,50.5,1,113,79,69.9,1,91,74,81.3
EASTERN CAPE,ALFRED NZO WEST,200500119,4251009,DANGWANA SENIOR SECONDARY SCHOOL,2,0,139,87,62.6,6,193,138,71.5,7,166,138,83.1
EASTERN CAPE,ALFRED NZO WEST,200500144,4251010,DUMEZWENI SENIOR SECONDARY SCHOOL,1,0,199,146,73.4,11,224,161,71.9,5,259,167,64.5
EASTERN CAPE,ALFRED NZO WEST,200500151,4251011,DUMSI SENIOR SECONDARY SCHOOL,1,18,113,63,55.8,14,154,86,55.8,15,126,99,78.6
EASTERN CAPE,ALFRED NZO WEST,200501589,4252012,FOCUSED HIGH SCHOOL,99,0,38,31,81.6,0,46,42,91.3,1,40,38,95.0
EASTERN CAPE,ALFRED NZO WEST,200500302,4251014,HLANGWINI SENIOR SECONDARY SCHOOL,1,9,42,15,35.7,8,36,17,47.2,1,44,24,54.5
EASTERN CAPE,ALFRED NZO WEST,200500313,4251015,HUKU SENIOR SECONDARY SCHOOL,1,5,99,75,75.8,0,92,83,90.2,0,129,101,78.3
EASTERN CAPE,ALFRED NZO WEST,200500058,4252016,IKHWEZI LOMSO EDUCARE CENTRE,99,0,10,4,40.0,0,10,10,100.0,0,10,10,100.0
EASTERN CAPE,ALFRED NZO WEST,200500338,4251017,JOJO SENIOR SECONDARY SCHOOL,2,7,180,169,93.9,0,283,225,79.5,3,263,235,89.4
EASTERN CAPE,ALFRED NZO WEST,200501580,4251018,KHANYA-NALEDI COMBINED SCHOOL,2,45,92,54,58.7,30,126,79,62.7,49,90,70,77.8
EASTERN CAPE,ALFRED NZO WEST,200500554,4251045,KHULANGOPHONDO SENIOR SECONDARY SCHO,1,0,46,24,52.2,0,39,22,56.4,0,62,48,77.4
EASTERN CAPE,ALFRED NZO WEST,200501581,4251019,KING EDWARD HIGH SCHOOL,4,0,47,46,97.9,0,52,52,100.0,0,47,47,100.0
EASTERN CAPE,ALFRED NZO WEST,200501458,4251020,LINDELANI SENIOR SECONDARY SCHOOL,3,32,114,70,61.4,14,115,111,96.5,22,120,114,95.0
EASTERN CAPE,ALFRED NZO WEST,200500438,4251021,LOYISO SINOR SECONDARY SCHOOL,1,0,51,29,56.9,6,73,52,71.2,9,96,73,76.0
EASTERN CAPE,ALFRED NZO WEST,200500449,4251022,LUDIDI SENIOR SECONDARY SCHOOL,1,24,60,28,46.7,4,54,31,57.4,14,72,43,59.7
EASTERN CAPE,ALFRED NZO WEST,200500470,4251023,LUPINDO SENIOR SECONDARY SCHOOL,2,10,40,24,60.0,22,54,25,46.3,5,37,35,94.6
EASTERN CAPE,ALFRED NZO WEST,200500479,4251024,LUTATENI SENIOR SECONDARY SCHOOL,1,41,116,81,69.8,31,150,129,86.0,23,103,89,86.4
EASTERN CAPE,ALFRED NZO WEST,200501410,4251025,MAGADLA SENIOR SECONDARY SCHOOL,2,22,47,33,70.2,1,82,50,61.0,36,100,75,75.0
EASTERN CAPE,ALFRED NZO WEST,200500534,4251026,MAKAULA SENIOR SECONDARY SCHOOL,2,0,253,227,89.7,0,316,291,92.1,0,394,353,89.6
EASTERN CAPE,ALFRED NZO WEST,200500551,4251027,MALUTI SENIOR SECONDARY SCHOOL,3,80,143,67,46.9,38,208,123,59.1,39,183,143,78.1
EASTERN CAPE,ALFRED NZO WEST,200501408,4251028,MANZAMNYAMA SENIOR SECONDARY SCHOOL,1,0,91,70,76.9,0,67,41,61.2,23,71,59,83.1
EASTERN CAPE,ALFRED NZO WEST,200500582,4251029,MARIAZELL SENIOR SECONDARY SCHOOL,1,19,76,60,78.9,9,68,40,58.8,0,90,67,74.4
EASTERN CAPE,ALFRED NZO WEST,200500585,4251087,MASAKALA SENIOR SECONDARY SCHOOL,3,1,24,11,45.8,2,24,14,58.3,7,26,21,80.8
EASTERN CAPE,ALFRED NZO WEST,200500383,4251030,MBODLENI SENIOR SECONDARY SCHOOL,2,28,171,145,84.8,23,112,109,97.3,6,130,121,93.1
EASTERN CAPE,ALFRED NZO WEST,200500649,4251062,MBUMBAZI SENIOR SECONDARY SCHOOL,1,10,72,54,75.0,8,104,90,86.5,4,130,113,86.9
EASTERN CAPE,ALFRED NZO WEST,200501377,4251031,MFAZWE COMPREHENSIVE TECH HIGH SCH,1,18,54,27,50.0,15,76,47,61.8,5,59,48,81.4
EASTERN CAPE,ALFRED NZO WEST,200500710,4251090,MNCEBA SENIOR SECONDARY SCHOOL,99,8,59,18,30.5,1,74,41,55.4,3,46,41,89.1
EASTERN CAPE,ALFRED NZO WEST,200500711,4251033,MNCEBA SENIOR SECONDARY SCHOOL,2,95,213,143,67.1,26,361,314,87.0,0,252,228,90.5
EASTERN CAPE,ALFRED NZO WEST,200500725,4251034,MNUKWA SENIOR SECONDARY SCHOOL,1,21,46,31,67.4,20,77,47,61.0,17,74,65,87.8
EASTERN CAPE,ALFRED NZO WEST,200500732,4251035,MOIKETSI GRAVES SENIOR SECONDARY SCH,1,40,90,49,54.4,14,92,71,77.2,24,83,66,79.5
EASTERN CAPE,ALFRED NZO WEST,200500734,4251036,MOKHESENG SENIOR SECONDARY SCHOOL,1,21,48,39,81.3,14,71,57,80.3,7,70,63,90.0
EASTERN CAPE,ALFRED NZO WEST,200501015,4251086,MOOROSI AGRICULTURAL HIGH SCHOOL,3,3,34,21,61.8,4,42,14,33.3,6,43,27,62.8
EASTERN CAPE,ALFRED NZO WEST,200500741,4251037,MOSA SIBI SENIOR SECONDARY SCHOOL,3,70,132,68,51.5,53,156,112,71.8,48,157,132,84.1
EASTERN CAPE,ALFRED NZO WEST,200500744,4251038,MOSHESH SENIOR SECONDARY SCHOOL,1,5,35,32,91.4,4,49,45,91.8,0,70,70,100.0
EASTERN CAPE,ALFRED NZO WEST,200500745,4251039,MOTHIBISI PUBLIC SCHOOL,1,5,47,12,25.5,1,63,31,49.2,16,74,38,51.4
EASTERN CAPE,ALFRED NZO WEST,200500784,4251040,MOUNT AYLIFF SENIOR SECONDARY SCHOOL,1,20,142,123,86.6,8,165,123,74.5,18,141,121,85.8
EASTERN CAPE,ALFRED NZO WEST,200404016,4252041,MOUNT FRERE COMMUNITY,99,0,12,9,75.0,2,17,17,100.0,1,16,15,93.8
EASTERN CAPE,ALFRED NZO WEST,200500787,4251042,MOUNT FRERE SENIOR SECONDARY SCHOOL,3,36,134,86,64.2,28,147,119,81.0,12,170,136,80.0
EASTERN CAPE,ALFRED NZO WEST,200500748,4251043,MOUNT HARGREAVES SENIOR SECONDARY SC,2,10,24,9,37.5,10,35,23,65.7,14,57,51,89.5
EASTERN CAPE,ALFRED NZO WEST,200500757,4251089,MPHARANE SENIOR SECONDARY SCHOOL,3,20,24,9,37.5,0,36,35,97.2,8,50,36,72.0
EASTERN CAPE,ALFRED NZO WEST,200500758,4251044,MPHATLALATSANE SENIOR SECONDARY SCHO,2,20,24,6,25.0,16,26,11,42.3,3,25,20,80.0
EASTERN CAPE,ALFRED NZO WEST,200501419,4251046,MT WHITE SENIOR SECONDARY SCHOOL,1,3,37,26,70.3,3,46,21,45.7,3,42,31,73.8
EASTERN CAPE,ALFRED NZO WEST,200500810,4251047,MVENYANE SENIOR SECONDARY SCHOOL,2,63,184,115,62.5,31,214,179,83.6,14,253,206,81.4
EASTERN CAPE,ALFRED NZO WEST,200500897,4251048,NGWEKAZI SENIOR SECONDARY SCHOOL,2,13,101,76,75.2,3,104,82,78.8,38,128,101,78.9
EASTERN CAPE,ALFRED NZO WEST,200500951,4251049,NTABANKULU SENIOR SECONDARY SCHOOL,3,35,130,73,56.2,3,161,135,83.9,11,130,96,73.8
EASTERN CAPE,ALFRED NZO WEST,200500979,4251050,NTSIKAYEZWE HIGH SCHOOL,1,28,152,125,82.2,27,169,126,74.6,5,140,119,85.0
EASTERN CAPE,ALFRED NZO WEST,200500984,4251051,NTSIZWA SENIOR SECONDARY SCHOOL,1,10,39,18,46.2,6,75,64,85.3,0,144,141,97.9
EASTERN CAPE,ALFRED NZO WEST,200500990,4251052,NYANISO SENIOR SECONDARY SCHOOL,1,41,69,48,69.6,18,64,48,75.0,15,47,38,80.9
EASTERN CAPE,ALFRED NZO WEST,200501459,4251053,NZULULWAZI SENIOR SECONDARY SCHOOL,2,0,255,146,57.3,49,135,73,54.1,14,101,77,76.2
EASTERN CAPE,ALFRED NZO WEST,200501001,4251054,OSBORN SENIOR SECONDARY SCHOOL,2,7,214,210,98.1,10,302,254,84.1,0,292,273,93.5
EASTERN CAPE,ALFRED NZO WEST,200501431,4251055,PHUMELELE COMMERCIAL & TECHNICAL SCH,2,4,19,7,36.8,0,17,15,88.2,1,20,19,95.0
EASTERN CAPE,ALFRED NZO WEST,200501023,4251091,PHUTHALICHABA T H S,99,,,,,0,49,35,71.4,0,84,77,91.7
EASTERN CAPE,ALFRED NZO WEST,200501057,4251056,RALEBITSO SENIOR SECONDARY SCHOOL,1,3,31,23,74.2,1,26,18,69.2,0,18,17,94.4
EASTERN CAPE,ALFRED NZO WEST,200501058,4251057,RAMAFOLE SENIOR SECONDARY SCHOOL,2,12,127,118,92.9,36,161,119,73.9,2,138,127,92.0
EASTERN CAPE,ALFRED NZO WEST,200501070,4251058,RODE SENIOR SECONDARY SCHOOL,2,1,92,74,80.4,0,92,78,84.8,0,68,66,97.1
EASTERN CAPE,ALFRED NZO WEST,200501082,4251059,SAPUKANDUKU SENIOR SECONDARY SCHOOL,2,10,69,36,52.2,2,96,61,63.5,4,124,73,58.9
EASTERN CAPE,ALFRED NZO WEST,200501087,4251060,SENYUKELE SENIOR SECONDARY SCHOOL,2,59,173,137,79.2,32,297,242,81.5,26,218,192,88.1
EASTERN CAPE,ALFRED NZO WEST,200501091,4251061,SIBI SENIOR SECONDARY SCHOOL,2,22,64,40,62.5,22,57,32,56.1,12,54,50,92.6
EASTERN CAPE,ALFRED NZO WEST,200500308,4251092,SINAKHO SENIOR SECONDARY SCHOOL,99,,,,,,,,,1,46,43,93.5
EASTERN CAPE,ALFRED NZO WEST,200501449,4253001,SIVE SPECIAL SCHOOL,3,0,4,1,25.0,1,9,1,11.1,0,4,1,25.0
EASTERN CAPE,ALFRED NZO WEST,200501143,4251063,SONQISHE SENIOR SECONDARY SCHOOL,1,0,93,47,50.5,2,119,92,77.3,11,140,135,96.4
EASTERN CAPE,ALFRED NZO WEST,200501157,4251064,ST GEORGES SENIOR SECONDARY SCHOOL,3,31,213,120,56.3,4,186,116,62.4,0,173,152,87.9
EASTERN CAPE,ALFRED NZO WEST,200501159,4251065,ST MARGARET SENIOR SECONDARY SCHOOL,2,30,88,63,71.6,41,124,61,49.2,53,88,68,77.3
EASTERN CAPE,ALFRED NZO WEST,200500726,4251066,ST MARKS TECHNICAL HIGH SCHOOL,1,0,44,37,84.1,0,69,60,87.0,0,23,20,87.0
EASTERN CAPE,ALFRED NZO WEST,200501171,4251067,SUKUDE SENIOR SECONDARY SCHOOL,1,34,257,192,74.7,0,134,113,84.3,0,142,115,81.0
EASTERN CAPE,ALFRED NZO WEST,200501203,4251082,THOLANG SENIOR SECONDARY SCHOOL,3,112,277,151,54.5,48,347,216,62.2,124,354,240,67.8
EASTERN CAPE,ALFRED NZO WEST,0,4251085,TOLENI SENIOR SECONDARY SCHOOL,5,2,242,147,60.7,0,140,63,45.0,0,128,86,67.2
EASTERN CAPE,ALFRED NZO WEST,200500876,4251084,TYELIMHLOPHE SENIOR SECONDARY SCHOOL,2,9,98,77,78.6,0,61,52,85.2,0,80,73,91.3
EASTERN CAPE,ALFRED NZO WEST,200501464,4252069,ZANOKHANYO BAPTIST COMPREHENSIVE SCH,99,0,29,27,93.1,0,24,19,79.2,0,26,23,88.5
EASTERN CAPE,ALFRED NZO WEST,200501321,4251070,ZIBI MEYER SENIOR SECONDARY SCHOOL,2,14,52,22,42.3,7,75,35,46.7,6,33,29,87.9
EASTERN CAPE,ALFRED NZO WEST,200501322,4251071,ZIBOKWANA SENIOR SECONDARY SCHOOL,2,15,84,64,76.2,1,102,86,84.3,2,100,89,89.0
EASTERN CAPE,ALFRED NZO WEST,200501331,4251072,ZINYOSINI SENIOR SECONDARY SCHOOL,1,17,100,98,98.0,12,150,147,98.0,6,184,177,96.2
EASTERN CAPE,ALFRED NZO WEST,200501338,4251073,ZWELAKHE SENIOR SECONDARY SCHOOL,2,38,194,163,84.0,22,261,225,86.2,6,203,186,91.6
EASTERN CAPE,ALFRED NZO WEST,200501381,4251074,ZWELITSHA SENIOR SECONDARY SCHOOL,1,27,200,116,58.0,13,138,82,59.4,14,138,81,58.7
EASTERN CAPE,AMATHOLE EAST,200300003,4301001,AMABELE SENIOR SECONDARY SCHOOL,1,16,38,16,42.1,0,49,30,61.2,1,48,29,60.4
EASTERN CAPE,AMATHOLE EAST,200300008,4301002,BADI SENIOR SECONDARY SCHOOL,2,23,67,47,70.1,0,78,59,75.6,0,62,54,87.1
EASTERN CAPE,AMATHOLE EAST,200300011,4301003,BASHEE SENIOR SECONDARY SCHOOL,1,4,84,44,52.4,3,96,41,42.7,1,114,68,59.6
EASTERN CAPE,AMATHOLE EAST,200300869,4302004,BETHEL COLLEGE HIGH SCHOOL,99,0,29,27,93.1,0,26,24,92.3,0,38,32,84.2
EASTERN CAPE,AMATHOLE EAST,200300024,4301005,BLYTHSWOOD INSTITUTION,3,26,139,64,46.0,0,90,43,47.8,0,137,78,56.9
EASTERN CAPE,AMATHOLE EAST,200300028,4301006,BOMELA SENIOR SECONDARY SCHOOL,2,2,21,15,71.4,9,29,23,79.3,0,31,28,90.3
EASTERN CAPE,AMATHOLE EAST,200300831,4301008,BONKOLO SENIOR SECONDARY SCHOOL,3,0,44,18,40.9,1,81,56,69.1,0,84,60,71.4
EASTERN CAPE,AMATHOLE EAST,0,4302092,BULUNGULA COLLEGE,2,,,,,0,44,28,63.6,0,36,36,100.0
EASTERN CAPE,AMATHOLE EAST,200300741,4301009,BUTTERWORTH HIGH SCHOOL,4,17,120,93,77.5,3,156,98,62.8,11,108,82,75.9
EASTERN CAPE,AMATHOLE EAST,200300051,4301011,COLOSA SENIOR SECONDARY SCHOOL,2,18,117,77,65.8,0,123,86,69.9,0,141,84,59.6
EASTERN CAPE,AMATHOLE EAST,200300053,4301012,CUNNINGHAM SENIOR SECONDARY SCHOOL,3,13,38,27,71.1,4,48,38,79.2,3,62,51,82.3
EASTERN CAPE,AMATHOLE EAST,200300057,4301013,DALUHLANGA SENIOR SECONDARY SCHOOL,2,13,47,30,63.8,0,60,38,63.3,0,56,38,67.9
EASTERN CAPE,AMATHOLE EAST,200300836,4301014,DINIZULU SENIOR SECONDARY SCHOOL,2,2,56,47,83.9,1,79,65,82.3,6,71,54,76.1
EASTERN CAPE,AMATHOLE EAST,200300071,4301015,DONDASHE SENIOR SECONDARY SCHOOL,1,1,35,23,65.7,4,40,33,82.5,0,28,25,89.3
EASTERN CAPE,AMATHOLE EAST,200300875,4301016,DUMALISILE COMPREHENSIVE HIGH SCHOOL,1,38,89,34,38.2,0,105,63,60.0,0,63,45,71.4
EASTERN CAPE,AMATHOLE EAST,200400149,4301017,ELLIOTDALE TECH,3,38,170,88,51.8,0,208,169,81.3,10,166,153,92.2
EASTERN CAPE,AMATHOLE EAST,200300743,4302091,ELUKHANYISWENI COLLEGE,99,0,0,0,,0,8,4,50.0,0,4,4,100.0
EASTERN CAPE,AMATHOLE EAST,200300873,4302018,EMMANUEL HIGH SCHOOL,99,1,31,29,93.5,0,35,30,85.7,3,44,41,93.2
EASTERN CAPE,AMATHOLE EAST,200300086,4301019,ENOCH MAMBA SENIOR SECONDARY SCHOOL,1,4,79,70,88.6,8,98,73,74.5,0,110,97,88.2
EASTERN CAPE,AMATHOLE EAST,200401413,4302020,EXECUTIVE ACADEMY,99,0,452,355,78.5,0,484,450,93.0,0,439,421,95.9
EASTERN CAPE,AMATHOLE EAST,200300788,4301021,EZINGCUKA SENIOR SECONDARY SCHOOL,1,2,90,68,75.6,0,100,73,73.0,2,121,72,59.5
EASTERN CAPE,AMATHOLE EAST,200300744,4301022,EZINGQAYI SENIOR SECONDARY SCHOOL,2,5,66,46,69.7,5,70,52,74.3,0,76,71,93.4
EASTERN CAPE,AMATHOLE EAST,200300093,4301023,EZIZWENI SENIOR SECONDARY SCHOOL,2,9,77,43,55.8,0,112,76,67.9,1,88,75,85.2
EASTERN CAPE,AMATHOLE EAST,200300100,4301024,FORT MALAN SENIOR SECONDARY SCHOOL,2,8,65,56,86.2,18,111,87,78.4,0,122,107,87.7
EASTERN CAPE,AMATHOLE EAST,200400194,4301025,GANIZULU SENIOR SECONDARY SCHOOL,1,36,175,127,72.6,0,120,93,77.5,0,168,138,82.1
EASTERN CAPE,AMATHOLE EAST,200300787,4301026,GOBE COMMERCIAL SCHOOL,2,19,88,70,79.5,34,115,82,71.3,2,142,103,72.5
EASTERN CAPE,AMATHOLE EAST,200300123,4301027,GWADANA SENIOR SECONDARY SCHOOL,2,3,21,17,81.0,0,56,41,73.2,0,43,29,67.4
EASTERN CAPE,AMATHOLE EAST,200400250,4301028,GWEBITYALA SENIOR SECONDARY SCHOOL,1,4,196,144,73.5,2,235,178,75.7,0,182,154,84.6
EASTERN CAPE,AMATHOLE EAST,200300124,4301029,GWELANE SENIOR SECONDARY SCHOOL,1,9,52,39,75.0,5,63,46,73.0,0,56,41,73.2
EASTERN CAPE,AMATHOLE EAST,200401414,4302030,IDUTYWA SCHOOL OF EXCELLENCE,99,0,188,146,77.7,22,243,210,86.4,0,354,278,78.5
EASTERN CAPE,AMATHOLE EAST,200300149,4301031,ISOLOMZI SENIOR SECONDARY SCHOOL,1,0,36,36,100.0,8,76,74,97.4,0,73,73,100.0
EASTERN CAPE,AMATHOLE EAST,200400280,4301032,JALAMBA SENIOR SECONDARY SCHOOL,3,0,44,27,61.4,0,72,58,80.6,0,83,70,84.3
EASTERN CAPE,AMATHOLE EAST,200300723,4301033,JJ NJEZA SENIOR SECONDARY SCHOOL,1,1,44,33,75.0,0,49,41,83.7,3,65,53,81.5
EASTERN CAPE,AMATHOLE EAST,200300165,4301034,JONGABANTU SENIOR SECONDARY SCHOOL,2,16,43,24,55.8,16,68,59,86.8,11,86,74,86.0
EASTERN CAPE,AMATHOLE EAST,200300168,4301035,JONGILANGA SENIOR SECONDARY SCHOOL,1,22,67,35,52.2,26,56,53,94.6,0,91,88,96.7
EASTERN CAPE,AMATHOLE EAST,200300169,4301036,JONGILIZWE SENIOR SECONDARY SCHOOL,3,5,43,20,46.5,0,40,26,65.0,0,28,28,100.0
EASTERN CAPE,AMATHOLE EAST,200300153,4301037,JS SKENJANA SENIOR SECONDARY SCHOOL,3,61,276,166,60.1,21,281,213,75.8,0,268,168,62.7
EASTERN CAPE,AMATHOLE EAST,200300189,4301038,KRAZUKILE SENIOR SECONDARY SCHOOL,1,2,39,26,66.7,0,55,34,61.8,3,92,56,60.9
EASTERN CAPE,AMATHOLE EAST,200300782,4301040,LAMPLOUGH SENIOR SECONDARY SCHOOL,3,37,178,140,78.7,16,262,187,71.4,47,335,222,66.3
