NatEmis,DataYear,Province,ProvinceCD,Official_Institution_Name,STATUS,Sector,Type_DoE,Phase_PED,Specialisation,EIDistrict,EICircuit,OwnerLand,OwnerBuild,ExDept,Persal_PaypointNo,Persal_ComponentNo,ExamNo,ExamCentre,GIS_Long,GIS_Lat,DMunName,LMunName,Ward_ID,SP_Code,SP_Name,Addressee,Township_Village,Suburb,Town_City,StreetAddress,PostalAddress,Telephone,Section21,Section21_Function,Quintile,NAS,NodalArea,Registration_Date,NoFeeSchool,Urban_Rural,Allocation,DemarcationFrom,DemarcationTo,OldNatEMIS,NewNATEMIS,Learners2022,Educators2022
500100529,2022,KZN,5,DURBAN NORTH COLLEGE,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,Umlazi,Emgeni North,Govt Education,Govt Other,HOUSE OF ASSEMBLY(HOA),,242/070880,5411216,DURBAN NORTH COLLEGE,"-29,8041","31,0361",eTHEKWINI METROPOLITAN MUNICIPALITY,eThekwini,59500036,57218087,PROSPECT HALL,L.H Scholtz,,DURBAN NORTH,DURBAN,"36 PROSPECT HALL ROAD,DURBAN NORTH,DURBAN,4053","PRIVATE BAG X02,HYPER BY THE SEA,4053",0315641347,NO,NONE,Q5,N,NOT APPLICABLE,,,URBAN,0,KZ,KZ,500100529,500100529,618,39
500100603,2022,KZN,5,ALBERT FALLS PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,Umgungundlovu,Wartburg,Govt,Govt,DEPARTMENT OF EDUCATION AND TRAINING(DET),54308,54311,0,NOT APPLICABLE,"-29,4189","30,4285",UMGUNGUNDLOVU DISTRICT MUNICIPALITY,uMshwathi,52201001,50715004,NEW HANOVER NU,T .L ZUMA,,CRAMOND,PIETERMARITZBURG,"5014 LOT OF BROUGHTON PLACE,CRAMOND,PIETERMARITZBURG,3220","P.O.BOX 98,CRAMOND,3220",0335691698,NO,NONE,Q2,N,NOT APPLICABLE,,YES,RURAL,0,KZ,KZ,500100603,500100603,1097,34
500100640,2022,KZN,5,ALBINI HIGH SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,Pinetown,Ndengezi,Church,Private,DEPARTMENT OF EDUCATION AND TRAINING(DET),51559,51550,5412101,ALBINI GIRLS HIGH,"-29,8356","30,6872",eTHEKWINI METROPOLITAN MUNICIPALITY,eThekwini,59500007,57247007,WATHANGA,MR MALINGA,,NTSHONGWENI,HAMMARSDALE,"210 D SECTION,NTSHONGWENI,HAMMARSDALE,3700","P.O.BOX 84,HAMMARSDALE,3700",0317740150,NO,NONE,Q3,N,NOT APPLICABLE,,,RURAL,0,KZ,KZ,500100640,500100640,837,25
500100677,2022,KZN,5,ALDINVILLE SENIOR PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,Ilembe,Umhlali,Trust Land,Govt,KWAZULU NATAL EDUCATION DEPARTMENT,270001,181010,0,NOT APPLICABLE,"-29,3893","31,2525",ILEMBE DISTRICT MUNICIPALITY,KwaDukuza,52902010,54410002,CHARLOTTEDALE,MW KHUMALO,,GROUTVILLE MISSION RESERVE,KWADUKUZA,"102  ROAD,GROUTVILLE MISSION RESERVE,KWADUKUZA,4450","PRIVATE BAG X10658,STANGER,4450",0325598046,NO,NONE,Q3,N,NOT APPLICABLE,,,URBAN,0,KZ,KZ,500100677,500100677,1488,45
500100751,2022,KZN,5,ALENCON PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,Umlazi,Karanja,Govt,Govt,HOUSE OF DELEGATES(HOD),60432,62500,0,NOT APPLICABLE,"-29,9045","30,8996",eTHEKWINI METROPOLITAN MUNICIPALITY,eThekwini,59500070,57288053,UMLAZI U,A. PILLAY,,CHATSWORTH,DURBAN,"ASTRAAL DRIVE,CHATSWORTH,DURBAN,4030","P.O.BOX 56232,CHATSWORTH,4030",0314035544,NO,NONE,Q4,N,NOT APPLICABLE,,,URBAN,0,KZ,KZ,500100751,500100751,251,14
500100788,2022,KZN,5,ALEXANDRA HIGH SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,Umgungundlovu,Pmb Central,Govt,Govt,HOUSE OF ASSEMBLY(HOA),TO BE UPDATED,70735,5311301,ALEXANDRA HIGH,"-29,6168","30,3886",UMGUNGUNDLOVU DISTRICT MUNICIPALITY,The Msunduzi,52205036,51109045,SCOTTSVILLE,MR. C PILLAY,,SCOTTVILLE,PIETERMARITZBURG,"53 ALEXANDRA STREET,SCOTTVILLE,PIETERMARITZBURG,3209","PRIVATE BAG X6,SCOTTSVILLE,3209",0333948252,NO,NONE,Q5,N,NOT APPLICABLE,,,URBAN,0,KZ,KZ,500100788,500100788,1033,51
500100825,2022,KZN,5,ALIPORE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,Umlazi,Merewent Extension,State,State,HOUSE OF DELEGATES(HOD),60433,62501,0,NOT APPLICABLE,"-29,9457","30,9636",eTHEKWINI METROPOLITAN MUNICIPALITY,eThekwini,59500075,57218065,MEREWENT,SM FOLKARD,,MEREBANK,DURBAN,"10 ALIPORE ROAD,MEREBANK,DURBAN,4059","P.O.BOX 31313,MEREBANK,4052",0314624491,NO,NONE,Q5,N,NOT APPLICABLE,,,URBAN,0,KZ,KZ,500100825,500100825,949,25
500100862,2022,KZN,5,ALLANDALE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,Umgungundlovu,Swayimane,Govt,Govt,HOUSE OF DELEGATES(HOD),60434,65100,0,NOT APPLICABLE,"-29,5658","30,411",UMGUNGUNDLOVU DISTRICT MUNICIPALITY,The Msunduzi,52205030,51109043,RAISETHORPE,VR RANGIAH,,ALLANDALE,PEITERMARITZBURG,"64 KHAN ROAD,ALLANDALE,PEITERMARITZBURG,3207","P.O.BOX 1004,LUXMI,3207",0333876042,NO,NONE,Q4,N,NOT APPLICABLE,,,URBAN,0,KZ,KZ,500100862,500100862,1029,36
500100936,2022,KZN,5,ALLINGHAM PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,Pinetown,Phoenix Central,Govt,Govt,HOUSE OF DELEGATES(HOD),,63500,0,NOT APPLICABLE,"-29,6994","30,9846",eTHEKWINI METROPOLITAN MUNICIPALITY,eThekwini,59500052,57270028,WESTHAM,IA PILLAY,,PHOENIX,DURBAN,"312 FERNHAM ,WESTHAM DRIVE,PHOENIX,DURBAN,4300","P.O.BOX 5,MT EDGECOMBE,4300",0315072550,NO,NONE,Q4,N,NOT APPLICABLE,,,URBAN,0,KZ,KZ,500100936,500100936,668,21
500100973,2022,KZN,5,ALOE PARK PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,Uthukela,Klipriver,Govt,Govt,HOUSE OF DELEGATES(HOD),60436,65001,0,NOT APPLICABLE,"-28,5834","29,7886",UTHUKELA DISTRICT MUNICIPALITY,Alfred Duma,52308013,51407002,ALOE PARK,RD MLOTSHWA,,,LADYSMITH,"6 DRIVIDIAN ROAD,LADYSMITH,3370","P.O.BOX 394,LADYSMITH,3370",0366333202,NO,NONE,Q5,N,NOT APPLICABLE,,,URBAN,0,KZ,KZ,500100973,500100973,1015,33
500101010,2022,KZN,5,ALPHA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,Zululand,Umfolozi,Private,Govt Education,DEPARTMENT OF EDUCATION AND TRAINING(DET),55105,53109,0,NOT APPLICABLE,"-27,744","31,1059",ZULULAND DISTRICT MUNICIPALITY,Abaqulusi,52603006,52901003,VRYHEID NU,MRS. S. M ZITHA,,UMKUZE,VRYHEID,"168 NONGOMA ROAD,UMKUZE,VRYHEID,3145","P.O.BOX 84,HLOBANE,3145",,NO,NONE,Q1,Y,ZULULAND,,YES,RURAL,0,KZ,KZ,500101010,500101010,32,2
500101047,2022,KZN,5,ALSTON PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,Umgungundlovu,Pmb Central,Govt,Govt,HOUSE OF REPRESENTATIVES(HOR),5042,80409,0,NOT APPLICABLE,"-29,5896","30,3828",UMGUNGUNDLOVU DISTRICT MUNICIPALITY,The Msunduzi,52205032,51109001,ATHLONE,MR. H NGCOBO,,,PIETERMARITZBURG,"GREYLING ROAD,PIETERMARITZBURG,3200","POST OFFICE,PIETERMARITZBURG,3200",0333425464,NO,NONE,Q4,N,NOT APPLICABLE,,,URBAN,0,KZ,KZ,500101047,500101047,1203,40
500101084,2022,KZN,5,ALTONA SENIOR PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,Zululand,Altona,Trust Land,Govt Education,KWAZULU NATAL EDUCATION DEPARTMENT,360002,161010,0,NOT APPLICABLE,"-27,3818","31,2181",ZULULAND DISTRICT MUNICIPALITY,uPhongolo,52602006,52806002,BONGASPOORT,MR. S. E MSIBI,,,PIET RETIEF,"NTUMBANE AREA,PIET RETIEF,2380","PRIVATE BAG X41,PIETRETIEF,2380",0792099910,NO,NONE,Q2,Y,ZULULAND,,YES,RURAL,0,KZ,KZ,500101084,500101084,219,6
500101121,2022,KZN,5,ALVA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,Umzinyathi,Endumeni South,Trust Land,Govt,DEPARTMENT OF EDUCATION AND TRAINING(DET),54507,54507,0,NOT APPLICABLE,"-28,5028","30,4035",UMZINYATHI DISTRICT MUNICIPALITY,Msinga,52404012,52208001,DUNDEE NU,A .J GASA,FREIBERG,SIBONGILE,DUNDEE,"FREIBERG FARM,SIBONGILE,DUNDEE,3000","P.O.BOX 1582,DUNDEE,3020",0346421181,NO,NONE,Q1,Y,UMZINYATHI,,YES,RURAL,0,KZ,KZ,500101121,500101121,250,10
500101195,2022,KZN,5,A.M. MOOLLA SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,Ilembe,Mdloti,Govt,Govt,NEW EDUCATION DEPARTMENT,273220,273220,5413301,AM MOOLLA SECONDARY,"-29,5396","30,8502",ILEMBE DISTRICT MUNICIPALITY,Ndwedwe,52903018,54522001,SHANGASE VILLAGE,CP ,THAFAMASI TRIBAL AUTHORTY,THAFAMASI TRIBAL AUTHORTY,VERULAM,"1512 D SECTION,THAFAMASI TRIBAL AUTHORTY,THAFAMASI TRIBAL AUTHORTY,VERULAM,4343","P.O.BOX 44137,THAFAMASI,4300",,NO,NONE,Q1,N,NOT APPLICABLE,,YES,RURAL,0,KZ,KZ,500101195,500101195,160,6
500101269,2022,KZN,5,AMABUTHO PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,Ilembe,Insuze,Govt,Govt,KWAZULU NATAL EDUCATION DEPARTMENT,270179,481320,0,NOT APPLICABLE,"-29,36705","30,95003",ILEMBE DISTRICT MUNICIPALITY,Ndwedwe,52903002,54506004,INSUZE,TP MKHIZE,,OZWATHINI,TONGAAT,"FAWNLEASE NSUZE AREA,OZWATHINI,TONGAAT,3242","P.O.BOX 1524,TONGAAT,4400",0761198369,NO,NONE,Q2,N,NOT APPLICABLE,,YES,RURAL,0,KZ,KZ,500101269,500101269,140,4
500101306,2022,KZN,5,AMABUYE SECONDARY  SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,King Cetshwayo,Esikhaleni Senkosi,Govt,Govt,KWAZULU NATAL EDUCATION DEPARTMENT,250098,382330,5113238,NOT APPLICABLE,"-28,8634","31,9563",KING CETSHWAYO DISTRICT MUNICIPALITY,uMhlathuze,52802013,53802007,MABUYENI,THE MPANZA,,,ESIKHAWINI,"DUBE TRIBAL AUTHORITY,ESIKHAWINI,3887","P.O.BOX 1513,ESIKHAWINI,3887",0716997375,NO,NONE,Q2,N,NOT APPLICABLE,,YES,RURAL,0,KZ,KZ,500101306,500101306,658,21
500101343,2022,KZN,5,AMADADA HIGH SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,Amajuba,Madadeni,Govt,Govt,KWAZULU NATAL EDUCATION DEPARTMENT,320001,142360,5213201,AMADADA HIGH SCHOOL,"-27,74","30,0464",AMAJUBA DISTRICT MUNICIPALITY,Newcastle,52502026,52403005,MADADENI 3K,PD RADEBE,,MADADENI,NEWCASTLE,"3 MADADENI SECTION,MADADENI,NEWCASTLE,2951","P.O.BOX 141613,MADADENI,2951",0343293567,NO,NONE,Q3,N,NOT APPLICABLE,,,URBAN,0,KZ,KZ,500101343,500101343,312,13
500101380,2022,KZN,5,AMAGCINO PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,Umlazi,Amanzimtoti,Govt,Govt,KWAZULU NATAL EDUCATION DEPARTMENT,150002,331030,0,NOT APPLICABLE,"-30,1365","30,8213",eTHEKWINI METROPOLITAN MUNICIPALITY,eThekwini,59500098,57246004,UMBUMBULU,N.A DLADLA,,UMGABABA,MANZIMTOTI,"SCHOOL ROAD,UMGABABA,MANZIMTOTI,4155","P.O.BOX 43,ILLOVO BEACH,4155",0716936340,NO,NONE,Q3,N,NOT APPLICABLE,,,RURAL,0,KZ,KZ,500101380,500101380,1404,46
500101417,2022,KZN,5,AMAHLAYA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,Ugu,Braemar,Govt,Govt,KWAZULU NATAL EDUCATION DEPARTMENT,140068,471090,0,NOT APPLICABLE,"-30,3508","30,4129",UGU DISTRICT MUNICIPALITY,Umzumbe,52103007,50304001,EKUBUSISWENI,MRS. T.C.N KHUZWAYO,,,UMZINTO,"FAFA ROAD,UMZINTO,4200","P.O.BOX 11195,UMZINTO,4200",0734048750,NO,NONE,Q1,Y,UGU,,YES,RURAL,0,KZ,KZ,500101417,500101417,317,11
500101454,2022,KZN,5,AMAHLONGWA JUNIOUR PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,Ugu,Dududu,Govt,Govt,KWAZULU NATAL EDUCATION DEPARTMENT,140001,101010,0,NOT APPLICABLE,"-30,2365","30,7289",UGU DISTRICT MUNICIPALITY,Umdoni,52102016,50205001,AMAHLONGWA,MRS. T NGCOBO,,,UMKOMAAS,"MAHLONGWA MISSION,UMKOMAAS,4170","P.O.BOX 30131,UMKOMAAS,4170",0822085988,NO,NONE,Q2,Y,UGU,,YES,RURAL,0,KZ,KZ,500101454,500101454,674,21
500101491,2022,KZN,5,AMAHLUBI SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,Uthukela,Loskop,Church,Govt,KWAZULU NATAL EDUCATION DEPARTMENT,300002,92070,5211202,AMAHLUBI SECONDARY SCHOOL,"-28,9785","29,7113",UTHUKELA DISTRICT MUNICIPALITY,Imbabazane,52307018,51804002,EMPANGWENI,PM DLAMINI,,WEMBEZI,ESCOURT,"LOSKOP ROAD,WEMBEZI,ESCOURT,3310","PRIVATE BAG X7096,ESTCOURT,3310",0363528461,NO,NONE,Q3,N,NOT APPLICABLE,,YES,RURAL,0,KZ,KZ,500101491,500101491,1228,38
500101528,2022,KZN,5,AMAHOBE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,Amajuba,Phumelela,Trust Land,Govt,DEPARTMENT OF EDUCATION AND TRAINING(DET),53104,54106,0,NOT APPLICABLE,"-27,4736","29,8738",AMAJUBA DISTRICT MUNICIPALITY,Newcastle,52502001,52408014,NEWCASTLE NU,CD NGIDI,,VLAM,NEWCASTLE,"AMAJUBA FOREST,VLAM,NEWCASTLE,2940","P.O.BOX 3194,NEWCASTLE,2940",0836664315,NO,NONE,Q1,N,NOT APPLICABLE,,YES,RURAL,0,KZ,KZ,500101528,500101528,123,6
500101565,2022,KZN,5,AMAHUKU PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,Uthukela,Elandslaagte,Govt,Govt,KWAZULU NATAL EDUCATION DEPARTMENT,310001,201010,0,NOT APPLICABLE,"-28,3331","29,7439",UTHUKELA DISTRICT MUNICIPALITY,Alfred Duma,52308017,51401002,DOORNHOEK,LP ,,DRIEFONTEIN,LADYSMITH,"DOORHOEK EMAHIKWINI,DRIEFONTEIN,LADYSMITH,3370","PRIVATE BAG X9927,LADYSMITH,3370",,NO,NONE,Q3,N,NOT APPLICABLE,,YES,RURAL,0,KZ,KZ,500101565,500101565,338,10
500101602,2022,KZN,5,HOËRSKOOL AMAJUBA HIGH SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,Amajuba,Phumelela,Govt,Govt,HOUSE OF ASSEMBLY(HOA),73100,70753,5213202,AMAJUBA HOER,"-27,7338","29,9607",AMAJUBA DISTRICT MUNICIPALITY,Newcastle,52502005,52404005,BARRY HERTZOG PARK,OJF HARTUNG,,BARRYHERTZOG PARK,NEWCASTLE,"20 LOUIS TRICHARD STREET,BARRYHERTZOG PARK,NEWCASTLE,2940","PRIVATE BAG X6605,NEWCASTLE,2940",0343183061,NO,NONE,Q5,N,NOT APPLICABLE,,,URBAN,0,KZ,KZ,500101602,500101602,994,56
500101639,2022,KZN,5,AMAKHEMFUNDO PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,PRIMARY SUBJECTS,Umzinyathi,Endumeni Central,Govt,Govt,DEPARTMENT OF EDUCATION AND TRAINING(DET),54105,54105,0,NOT APPLICABLE,"-28,1948","30,1575",UMZINYATHI DISTRICT MUNICIPALITY,Endumeni,52401003,51907001,THAMBALIHLE,PM MAGUBANE,SITHEMBILE LOCATION,,GLENCOE,"NDUMENI STREET,SITHEMBILE LOCATION,GLENCOE,2930","P.O.BOX 259,GLENCOE,2930",0343931962,NO,NONE,Q3,Y,UMZINYATHI,,,URBAN,0,KZ,KZ,500101639,500101639,668,25
